Age,Gender,Occupation,MonthlyDisposableIncome,HealthConsciousness,ExerciseFrequency,ConsumptionFrequency,TryNewBrand,SubscribePlan,SpendPerServing,PackagingFormat,PurchaseChannel,TopHealthBenefit,RecommendLikelihood,CurrentBrands,ExtraFeatures,Flavour_MixedBerry,Flavour_Mango,Flavour_GreenTea,Flavour_Chocolate,Flavour_Coffee,Flavour_Herbal,Flavour_Other,Context_PostWorkout,Context_Breakfast,Context_Afternoon,Context_Evening,Context_SpecialOccasion,Barrier_HighPrice,Barrier_PoorTaste,Barrier_LackTrust,Barrier_HardToFind,Barrier_UnsustainablePack,Rank_Taste,Rank_Price,Rank_NutritionalValue,Rank_BrandReputation,Rank_Packaging
27,Female,Homemaker,8227,5,1-2,Monthly,No,No,18.99,Can,Convenience store,Weight management,3,BrandA,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,4,3
44,Male,Self-employed,7373,4,3-4,Monthly,Yes,No,16.3,Bottle,Online retailer,Energy boost,3,None,None,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,4,5,3,2,1
36,Female,Student,913,3,5+,Rarely,No,No,1.0,Can,Supermarket,Digestive health,5,BrandA,Eco packaging,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,3,5,2
19,Male,Student,1727,5,3-4,Weekly,No,No,1.99,Bottle,Supermarket,Immune support,4,BrandC,High protein,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,2,4,3,1
22,Female,Student,3809,3,1-2,Daily,No,No,6.52,Bottle,Supermarket,Weight management,5,BrandB,Eco packaging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,1
21,Male,Working professional,3749,5,1-2,Weekly,Yes,No,9.22,Bottle,Online retailer,Digestive health,3,BrandB,No artificial flavors,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,2,1,4
34,Female,Working professional,1655,3,1-2,Daily,Yes,Yes,4.27,Tetra Pak,Online retailer,Muscle recovery,5,BrandB,High protein,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,2
18,Male,Student,6975,4,1-2,Daily,Yes,Yes,19.53,Bottle,Online retailer,Immune support,2,BrandC,No artificial flavors,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,5,3
28,Male,Other,6163,3,3-4,Weekly,Yes,Yes,9.04,Bottle,Supermarket,Energy boost,5,BrandA,Organic,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,2,4,5
35,Female,Working professional,4126,4,3-4,Weekly,No,No,8.15,Bottle,Supermarket,Immune support,5,BrandC,Gluten-free,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,2,5,3,1
43,Male,Working professional,2489,4,1-2,Weekly,No,Yes,1.12,Bottle,Convenience store,Weight management,4,BrandA,None,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,5,1,3,4,2
23,Male,Working professional,12630,3,1-2,Monthly,No,Yes,26.45,Bottle,Convenience store,Weight management,4,BrandA,Organic,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,5,4,2,3,1
38,Male,Working professional,21804,4,None,Daily,No,Yes,45.74,Bottle,Gym/Fitness centre,Weight management,5,BrandC,Gluten-free,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,3,5,4
19,Male,Student,3181,4,1-2,Daily,Yes,Yes,9.25,Bottle,Supermarket,Energy boost,3,BrandA,No artificial flavors,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,5,4,1,2
40,Female,Working professional,2833,2,3-4,Monthly,Yes,No,6.04,Bottle,Convenience store,Muscle recovery,4,None,No artificial flavors,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,5,2,3,4
19,Female,Self-employed,7647,5,1-2,Daily,Yes,Yes,11.47,Bottle,Supermarket,Muscle recovery,5,BrandD,High protein,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,5,4
24,Female,Working professional,3561,3,3-4,Monthly,No,No,7.02,Jar,Gym/Fitness centre,Weight management,2,BrandD,None,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,1,2,4,5
37,Female,Working professional,4335,4,3-4,Daily,No,No,9.54,Tetra Pak,Supermarket,Energy boost,5,BrandB,No artificial flavors,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,4,5,3
19,Male,Working professional,9563,4,5+,Weekly,Yes,Yes,17.12,Can,Online retailer,Weight management,4,BrandA,Gluten-free,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,4
21,Female,Student,881,4,5+,Daily,No,No,1.23,Powder sachet,Gym/Fitness centre,Weight management,5,None,No artificial flavors,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,3
33,Male,Working professional,16098,2,3-4,Daily,No,No,29.64,Bottle,Pharmacy,Weight management,2,BrandA,None,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,4,5,3
33,Male,Working professional,5247,4,None,Monthly,No,Yes,9.27,Bottle,Gym/Fitness centre,Weight management,3,None,Gluten-free,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,3,2,4
30,Female,Working professional,3394,4,3-4,Never,No,Yes,8.61,Jar,Convenience store,Energy boost,5,BrandA,Gluten-free,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5,4,2,1,3
32,Male,Student,4535,4,3-4,Daily,Yes,Yes,10.43,Tetra Pak,Online retailer,Weight management,2,BrandB,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,4,5
27,Female,Self-employed,4751,5,None,Weekly,Yes,No,6.71,Powder sachet,Online retailer,Digestive health,4,BrandC,Low sugar,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,5,1,4,3
21,Male,Other,1035,4,3-4,Rarely,Yes,No,1.0,Powder sachet,Supermarket,Energy boost,5,None,No artificial flavors,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,3,4,5
23,Female,Self-employed,18872,2,5+,Weekly,Yes,Yes,37.86,Bottle,Supermarket,Energy boost,3,BrandA,High protein,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,4,5
20,Female,Homemaker,5101,3,3-4,Rarely,Yes,Yes,10.66,Powder sachet,Gym/Fitness centre,Weight management,4,BrandB,Eco packaging,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,2,1,4,3
46,Female,Working professional,7322,3,None,Daily,Yes,Yes,13.32,Powder sachet,Pharmacy,Weight management,2,BrandD,Gluten-free,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,2,5,3,4
28,Female,Other,11573,2,None,Never,No,No,24.1,Bottle,Supermarket,Muscle recovery,4,BrandA,Low sugar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,1,5,2
24,Female,Working professional,1960,4,3-4,Weekly,Yes,Yes,3.85,Powder sachet,Supermarket,Immune support,3,BrandA,Gluten-free,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,2,4,3
25,Male,Other,7526,3,1-2,Weekly,No,No,9.9,Bottle,Supermarket,Digestive health,4,BrandA,Gluten-free,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,3,5,1
53,Female,Other,3863,3,3-4,Rarely,Yes,Yes,6.58,Tetra Pak,Pharmacy,Muscle recovery,5,BrandC,Low sugar,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,1,5,2
19,Male,Self-employed,10531,2,3-4,Monthly,Yes,No,19.86,Bottle,Supermarket,Weight management,2,BrandD,Eco packaging,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2,3,1,5
28,Female,Other,725,1,1-2,Monthly,Yes,No,2.81,Bottle,Supermarket,Energy boost,4,None,Organic,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,3,2,4,5
26,Female,Working professional,4495,2,5+,Rarely,Yes,No,10.38,Can,Supermarket,Weight management,4,BrandB,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,3,5
29,Female,Working professional,2857,3,3-4,Monthly,Yes,Yes,2.37,Bottle,Supermarket,Digestive health,3,BrandA,Low sugar,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,1,4,5
18,Male,Working professional,7252,4,1-2,Daily,Yes,No,15.38,Tetra Pak,Gym/Fitness centre,Digestive health,4,BrandB,Low sugar,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,2,1,4
42,Male,Working professional,7503,4,3-4,Monthly,Yes,Yes,14.86,Can,Convenience store,Weight management,5,BrandA,Low sugar,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,5,3,4
50,Female,Student,2600,2,3-4,Daily,Yes,Yes,5.45,Bottle,Supermarket,Energy boost,5,BrandB,Low sugar,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,1,5,3
27,Male,Working professional,2589,4,3-4,Rarely,Yes,No,3.95,Bottle,Supermarket,Energy boost,1,BrandC,High protein,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,4
32,Male,Other,4449,3,5+,Never,No,No,8.77,Tetra Pak,Pharmacy,Energy boost,4,BrandA,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,5,3
48,Male,Working professional,2193,3,3-4,Weekly,Yes,No,6.69,Jar,Pharmacy,Digestive health,4,BrandC,Eco packaging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,5
32,Female,Self-employed,10486,1,5+,Weekly,Yes,Yes,21.2,Tetra Pak,Supermarket,Energy boost,5,None,Organic,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,4,3,2
19,Female,Retired,3525,4,3-4,Daily,No,No,6.97,Tetra Pak,Supermarket,Weight management,2,None,No artificial flavors,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,5,1,3,4
28,Male,Retired,359,4,3-4,Daily,Yes,No,1.0,Can,Convenience store,Digestive health,5,BrandB,No artificial flavors,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,3,5,4,2
29,Male,Other,3508,3,5+,Never,No,No,9.12,Bottle,Online retailer,Energy boost,5,BrandB,No artificial flavors,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,5,1
24,Male,Working professional,1930,2,3-4,Daily,No,No,1.3,Can,Convenience store,Weight management,5,BrandB,No artificial flavors,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1,2,3,5
34,Female,Other,1132,5,1-2,Weekly,No,No,1.0,Powder sachet,Supermarket,Energy boost,4,None,High protein,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,4,5,2,3
50,Female,Self-employed,1614,3,3-4,Rarely,Yes,Yes,1.0,Tetra Pak,Online retailer,Weight management,3,None,No artificial flavors,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,5,1,4,2
49,Male,Working professional,5423,3,3-4,Rarely,No,No,11.25,Can,Online retailer,Energy boost,4,None,High protein,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,5,1,4,3
25,Male,Working professional,16249,5,1-2,Monthly,No,No,34.86,Can,Pharmacy,Weight management,3,BrandC,Eco packaging,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,1,3,5
19,Male,Self-employed,6515,5,5+,Monthly,Yes,No,12.37,Can,Convenience store,Digestive health,4,BrandA,Low sugar,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,4,3,5
68,Female,Working professional,2847,4,1-2,Monthly,Yes,Yes,3.56,Tetra Pak,Supermarket,Muscle recovery,4,None,None,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4,2,5,3,1
39,Female,Working professional,7408,4,1-2,Never,Yes,Yes,18.09,Can,Online retailer,Weight management,3,None,Organic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,5,4,1,2
19,Male,Working professional,3251,3,5+,Monthly,No,Yes,7.4,Tetra Pak,Supermarket,Digestive health,3,None,No artificial flavors,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,2,5
48,Male,Working professional,2630,2,3-4,Monthly,Yes,No,5.82,Bottle,Pharmacy,Energy boost,1,BrandB,None,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,3,4,5
42,Male,Working professional,1739,4,None,Daily,No,No,3.1,Can,Gym/Fitness centre,Digestive health,3,BrandB,Organic,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,4,3,5,1
26,Other,Self-employed,1016,2,3-4,Daily,Yes,Yes,3.37,Powder sachet,Pharmacy,Energy boost,4,BrandA,Low sugar,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,1,4,5,2
28,Male,Working professional,3460,4,3-4,Monthly,No,No,7.44,Bottle,Supermarket,Weight management,3,None,No artificial flavors,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,1,5,3
24,Female,Student,5666,5,None,Never,Yes,No,10.37,Powder sachet,Supermarket,Energy boost,5,None,Organic,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,5,1,3
18,Female,Student,4505,5,5+,Rarely,Yes,No,8.38,Bottle,Supermarket,Energy boost,4,BrandB,Eco packaging,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,4,5,1,3
22,Male,Working professional,3380,3,3-4,Never,Yes,Yes,4.72,Bottle,Supermarket,Immune support,5,BrandC,None,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,3,4,1,5
37,Male,Retired,2098,4,3-4,Monthly,Yes,No,1.91,Can,Supermarket,Energy boost,2,BrandA,Eco packaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,5
18,Male,Working professional,8497,4,3-4,Rarely,Yes,Yes,16.4,Jar,Convenience store,Weight management,5,BrandB,High protein,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,1,2,5
22,Female,Working professional,1502,5,3-4,Rarely,Yes,No,5.31,Tetra Pak,Online retailer,Weight management,5,BrandB,High protein,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,1,4,5
24,Female,Working professional,9882,3,1-2,Monthly,Yes,Yes,17.7,Bottle,Online retailer,Weight management,4,BrandB,None,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,3,4,5,2
27,Female,Working professional,1994,1,1-2,Weekly,No,Yes,5.66,Bottle,Pharmacy,Digestive health,3,BrandB,High protein,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,3,5,4,1
48,Female,Self-employed,2497,3,3-4,Weekly,No,No,3.4,Can,Pharmacy,Immune support,4,BrandB,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,2,3
23,Male,Self-employed,1313,3,5+,Rarely,Yes,Yes,1.0,Bottle,Online retailer,Weight management,4,BrandD,No artificial flavors,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3,4,2,1
23,Other,Student,3130,3,None,Weekly,Yes,Yes,7.35,Can,Supermarket,Energy boost,2,BrandB,Low sugar,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,3,1,5,2
34,Female,Working professional,11823,5,3-4,Never,Yes,No,26.9,Can,Supermarket,Energy boost,5,None,No artificial flavors,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,3,5,2
25,Male,Student,7817,4,5+,Weekly,No,No,13.92,Can,Online retailer,Weight management,4,BrandC,None,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,4,2,3,5
21,Other,Working professional,11856,3,1-2,Rarely,Yes,No,20.57,Bottle,Gym/Fitness centre,Energy boost,5,BrandD,Low sugar,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2,5,1,4
25,Female,Working professional,7863,4,None,Monthly,Yes,Yes,16.64,Bottle,Gym/Fitness centre,Weight management,4,None,Gluten-free,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,5,4,1
19,Female,Student,1820,2,1-2,Rarely,Yes,Yes,1.79,Bottle,Online retailer,Digestive health,3,BrandA,Eco packaging,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,4,3,2,5
20,Female,Working professional,3649,5,3-4,Weekly,No,Yes,8.37,Bottle,Pharmacy,Weight management,2,BrandB,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,5,1,2
26,Female,Working professional,2435,5,1-2,Never,Yes,Yes,7.17,Can,Pharmacy,Energy boost,3,BrandA,Gluten-free,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,3,5,1
24,Female,Retired,16277,5,3-4,Monthly,No,No,33.22,Jar,Convenience store,Weight management,5,BrandB,High protein,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,5,3,4
47,Male,Other,1674,5,3-4,Weekly,Yes,Yes,4.97,Bottle,Pharmacy,Muscle recovery,4,BrandA,None,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,4
23,Male,Student,10985,3,3-4,Monthly,Yes,Yes,23.6,Bottle,Supermarket,Weight management,5,BrandC,None,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,5,1,3,4
28,Female,Self-employed,10978,1,1-2,Weekly,Yes,Yes,23.94,Bottle,Supermarket,Energy boost,5,BrandD,No artificial flavors,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,4,3,1,5
30,Male,Working professional,25506,4,3-4,Weekly,Yes,Yes,51.1,Jar,Online retailer,Weight management,2,BrandB,None,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,2,5,3
18,Male,Working professional,3399,5,3-4,Weekly,Yes,No,8.36,Bottle,Online retailer,Weight management,3,BrandB,Low sugar,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,5,3
31,Male,Self-employed,9331,3,5+,Rarely,Yes,No,18.99,Powder sachet,Online retailer,Energy boost,5,BrandA,Gluten-free,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,5,2,3,4
20,Male,Retired,38311,1,5+,Monthly,Yes,Yes,77.4,Bottle,Supermarket,Immune support,4,BrandA,No artificial flavors,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,4,5,2
56,Female,Other,2819,5,3-4,Monthly,Yes,Yes,11.74,Bottle,Pharmacy,Digestive health,4,BrandC,No artificial flavors,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,1,2,3,4
19,Female,Working professional,1235,2,3-4,Weekly,Yes,Yes,2.95,Bottle,Supermarket,Muscle recovery,4,BrandA,None,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,5
24,Male,Working professional,905,4,1-2,Weekly,No,No,1.0,Can,Convenience store,Digestive health,5,None,High protein,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,4
19,Male,Self-employed,9334,4,1-2,Never,Yes,No,18.27,Can,Online retailer,Muscle recovery,4,BrandC,No artificial flavors,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,4,3
80,Male,Working professional,902,3,1-2,Monthly,Yes,Yes,1.18,Can,Supermarket,Digestive health,5,BrandB,Organic,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,5,4
26,Female,Working professional,3515,2,3-4,Never,Yes,Yes,6.5,Bottle,Supermarket,Weight management,5,BrandA,None,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,1,5,3,4
28,Female,Working professional,7285,5,1-2,Weekly,Yes,No,16.48,Bottle,Supermarket,Weight management,4,BrandB,No artificial flavors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,3
18,Male,Working professional,5806,4,1-2,Daily,Yes,No,13.87,Bottle,Supermarket,Energy boost,4,None,Low sugar,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,4,2,5
34,Female,Working professional,7208,5,5+,Rarely,Yes,No,14.2,Can,Gym/Fitness centre,Energy boost,4,None,Eco packaging,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,3,1,2
20,Female,Working professional,6003,3,1-2,Monthly,Yes,Yes,9.22,Bottle,Supermarket,Weight management,3,BrandA,No artificial flavors,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,4,1
45,Female,Retired,15537,2,1-2,Daily,Yes,Yes,31.27,Tetra Pak,Pharmacy,Muscle recovery,4,BrandD,Eco packaging,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,4,2,1
20,Female,Student,2086,4,None,Weekly,No,Yes,3.09,Bottle,Supermarket,Weight management,2,BrandB,Organic,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,1,4,2,3
20,Male,Working professional,2672,4,3-4,Rarely,Yes,No,5.76,Bottle,Supermarket,Muscle recovery,5,BrandB,No artificial flavors,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,5,1,2,3
18,Female,Working professional,2452,3,3-4,Weekly,Yes,No,4.66,Can,Pharmacy,Muscle recovery,4,BrandC,None,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,5,3,2,4,1
25,Male,Student,10375,5,1-2,Monthly,Yes,Yes,23.18,Bottle,Online retailer,Energy boost,5,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,1,3,5
27,Female,Student,11052,3,3-4,Weekly,Yes,Yes,22.65,Can,Online retailer,Energy boost,3,BrandA,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,5,4,2,1
18,Female,Working professional,7377,3,3-4,Weekly,No,Yes,13.67,Bottle,Supermarket,Energy boost,5,BrandA,Gluten-free,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,3,5
35,Female,Homemaker,14259,2,5+,Never,Yes,Yes,25.75,Bottle,Supermarket,Energy boost,4,BrandC,Organic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2,4,5
25,Female,Working professional,1702,4,5+,Weekly,Yes,Yes,3.31,Powder sachet,Supermarket,Weight management,5,None,No artificial flavors,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,2,5,3
26,Male,Other,22038,4,5+,Monthly,Yes,No,43.99,Bottle,Online retailer,Muscle recovery,3,BrandC,Gluten-free,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,5,3,2,4,1
24,Female,Working professional,19359,4,3-4,Rarely,Yes,Yes,38.19,Can,Supermarket,Energy boost,4,BrandB,Organic,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,5,4
24,Other,Working professional,9529,4,1-2,Weekly,Yes,Yes,20.61,Jar,Online retailer,Digestive health,4,None,Low sugar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,5,1
27,Female,Working professional,24431,5,None,Weekly,Yes,No,46.1,Bottle,Pharmacy,Digestive health,4,None,No artificial flavors,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,5,2,3,1,4
20,Male,Working professional,1107,2,None,Monthly,Yes,Yes,1.0,Powder sachet,Supermarket,Weight management,3,BrandD,No artificial flavors,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,2,5,3,4
20,Male,Self-employed,3066,2,3-4,Weekly,Yes,Yes,22.68,Bottle,Convenience store,Muscle recovery,5,None,Low sugar,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5,4,1,2
41,Male,Working professional,2536,1,5+,Weekly,Yes,Yes,3.95,Can,Supermarket,Energy boost,2,BrandD,No artificial flavors,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3,1,2,4
53,Female,Working professional,9408,2,3-4,Weekly,Yes,No,18.1,Tetra Pak,Pharmacy,Muscle recovery,3,BrandB,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,4,2,5
23,Female,Homemaker,1910,4,None,Monthly,Yes,No,3.7,Powder sachet,Pharmacy,Energy boost,3,BrandA,Organic,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2,4,3,1
21,Male,Retired,9718,4,3-4,Monthly,No,Yes,20.81,Tetra Pak,Supermarket,Muscle recovery,5,BrandC,Eco packaging,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,2,1,4
30,Female,Homemaker,16873,5,5+,Monthly,Yes,No,33.54,Can,Convenience store,Weight management,4,None,No artificial flavors,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,3
24,Female,Working professional,9188,3,3-4,Daily,Yes,Yes,14.44,Can,Online retailer,Immune support,4,None,None,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,3,4,5
18,Female,Self-employed,6345,3,5+,Monthly,Yes,No,11.48,Bottle,Supermarket,Weight management,4,BrandA,High protein,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,3
20,Female,Working professional,2020,4,5+,Never,Yes,No,5.03,Tetra Pak,Online retailer,Energy boost,5,BrandA,Organic,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,3,1,2
33,Female,Working professional,2293,2,5+,Monthly,Yes,No,6.11,Bottle,Convenience store,Weight management,1,None,Low sugar,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,3,4,5
30,Female,Working professional,15133,4,3-4,Rarely,No,Yes,31.9,Can,Pharmacy,Digestive health,1,BrandC,Eco packaging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,4,1,2,3
18,Male,Working professional,9911,5,3-4,Monthly,No,No,22.02,Tetra Pak,Supermarket,Muscle recovery,1,BrandB,Low sugar,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2,5,3,4
21,Female,Working professional,4745,4,1-2,Rarely,Yes,No,9.73,Powder sachet,Online retailer,Immune support,4,BrandC,No artificial flavors,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,3,5,2,1
21,Female,Working professional,3374,5,None,Never,Yes,No,7.27,Can,Supermarket,Digestive health,4,BrandA,No artificial flavors,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,5,1,3
31,Female,Homemaker,794,4,3-4,Daily,Yes,No,1.0,Jar,Online retailer,Weight management,4,None,Organic,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,5,3,1
18,Female,Working professional,1875,2,1-2,Weekly,Yes,Yes,1.0,Bottle,Online retailer,Energy boost,4,None,No artificial flavors,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,3,4,5
19,Female,Student,27454,4,5+,Weekly,No,Yes,52.07,Bottle,Supermarket,Energy boost,3,None,No artificial flavors,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,4,2
37,Male,Student,1552,3,1-2,Weekly,Yes,Yes,1.7,Can,Online retailer,Immune support,3,BrandA,Low sugar,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,5,4,3,2,1
